price_id,security_id,ticker,security_name,price_date,open_price,high_price,low_price,close_price,volume,source,is_stale,days_stale,currency,region,validated,rag_status
PRC-SUNPHARMA-20250217,INE721A01013,SUNPHARMA,Sun Pharmaceutical Ltd,2025-02-17,1744.34,1774.34,1735.64,1746.65,821573.0,Refinitiv,False,0,INR,NSE,True,Green
PRC-SUNPHARMA-20250227,INE721A01013,SUNPHARMA,Sun Pharmaceutical Ltd,2025-02-27,1750.74,1774.69,1714.49,1767.23,3522781.0,Refinitiv,False,0,INR,NSE,True,Green
PRC-SUNPHARMA-20250228,INE721A01013,SUNPHARMA,Sun Pharmaceutical Ltd,2025-02-28,1786.69,1827.12,1759.42,1778.51,4262221.0,NSE Feed,False,0,INR,NSE,True,Green
PRC-SUNPHARMA-20250317,INE721A01013,SUNPHARMA,Sun Pharmaceutical Ltd,2025-03-17,1747.53,1785.24,1729.51,1752.72,1256567.0,NSE Feed,False,0,INR,NSE,True,Green
PRC-SUNPHARMA-20250318,INE721A01013,SUNPHARMA,Sun Pharmaceutical Ltd,2025-03-18,1753.88,1758.14,1726.1,1751.46,946519.0,NSE Feed,False,0,INR,NSE,True,Green
PRC-SUNPHARMA-20250324,INE721A01013,SUNPHARMA,Sun Pharmaceutical Ltd,2025-03-24,1734.64,1794.52,1714.06,1751.37,2208743.0,Bloomberg,False,0,INR,NSE,True,Green
PRC-SUNPHARMA-20250325,INE721A01013,SUNPHARMA,Sun Pharmaceutical Ltd,2025-03-25,1737.05,1724.8,1699.01,1720.94,4443283.0,Refinitiv,False,0,INR,NSE,True,Green
PRC-SUNPHARMA-20250327,INE721A01013,SUNPHARMA,Sun Pharmaceutical Ltd,2025-03-27,1762.66,1809.21,1758.95,1759.74,351473.0,NSE Feed,True,3,INR,NSE,True,Amber
PRC-SUNPHARMA-20250328,INE721A01013,SUNPHARMA,Sun Pharmaceutical Ltd,2025-03-28,1792.34,1790.35,1758.68,1782.9,2864962.0,Refinitiv,False,0,INR,NSE,False,Green
PRC-SUNPHARMA-20250331,INE721A01013,SUNPHARMA,Sun Pharmaceutical Ltd,2025-03-31,1787.86,1807.05,1756.2,1776.99,396638.0,Bloomberg,False,0,INR,NSE,False,Green
PRC-SUNPHARMA-20250403,INE721A01013,SUNPHARMA,Sun Pharmaceutical Ltd,2025-04-03,1781.71,1782.01,1753.79,1777.71,1186027.0,Bloomberg,False,0,INR,NSE,True,Green
PRC-SUNPHARMA-20250404,INE721A01013,SUNPHARMA,Sun Pharmaceutical Ltd,2025-04-04,1773.47,1802.01,1755.32,1783.27,2010548.0,NSE Feed,False,0,INR,NSE,False,Green
PRC-SUNPHARMA-20250408,INE721A01013,SUNPHARMA,Sun Pharmaceutical Ltd,2025-04-08,1718.15,1760.19,1696.47,,,Refinitiv,False,0,INR,NSE,True,Green
PRC-SUNPHARMA-20250410,INE721A01013,SUNPHARMA,Sun Pharmaceutical Ltd,2025-04-10,1728.98,1744.45,1692.63,1722.24,1255702.0,NSE Feed,True,8,INR,NSE,True,Red
PRC-SUNPHARMA-20250418,INE721A01013,SUNPHARMA,Sun Pharmaceutical Ltd,2025-04-18,1700.12,1714.53,1675.81,1704.63,585889.0,NSE Feed,False,0,INR,NSE,True,Green
PRC-SUNPHARMA-20250421,INE721A01013,SUNPHARMA,Sun Pharmaceutical Ltd,2025-04-21,1687.32,1723.76,1668.6,1679.01,4865137.0,NSE Feed,False,0,INR,NSE,False,Green
PRC-SUNPHARMA-20250502,INE721A01013,SUNPHARMA,Sun Pharmaceutical Ltd,2025-05-02,1682.39,1675.78,1628.13,,,NSE Feed,False,0,INR,NSE,True,Green
PRC-SUNPHARMA-20250505,INE721A01013,SUNPHARMA,Sun Pharmaceutical Ltd,2025-05-05,1730.43,1768.43,1672.19,1717.02,3437144.0,Bloomberg,False,0,INR,NSE,True,Green
PRC-SUNPHARMA-20250507,INE721A01013,SUNPHARMA,Sun Pharmaceutical Ltd,2025-05-07,1723.33,1770.2,1723.82,1733.52,1947903.0,Bloomberg,True,10,INR,NSE,True,Red
PRC-SUNPHARMA-20250512,INE721A01013,SUNPHARMA,Sun Pharmaceutical Ltd,2025-05-12,1711.55,1752.37,1694.28,1718.67,2344248.0,Bloomberg,False,0,INR,NSE,True,Green
PRC-SUNPHARMA-20250516,INE721A01013,SUNPHARMA,Sun Pharmaceutical Ltd,2025-05-16,1740.56,1765.77,1695.98,1733.43,1807542.0,NSE Feed,True,8,INR,NSE,True,Red
PRC-SBIN-20240105,INE001A01036,SBIN,State Bank of India,2024-01-05,794.92,810.22,774.38,796.37,4725880.0,Bloomberg,False,0,INR,NSE,False,Green
PRC-SBIN-20240109,INE001A01036,SBIN,State Bank of India,2024-01-09,812.05,813.7,795.18,807.42,2007728.0,Refinitiv,False,0,INR,NSE,True,Green
PRC-SBIN-20240110,INE001A01036,SBIN,State Bank of India,2024-01-10,803.82,824.01,788.36,808.14,4350668.0,Bloomberg,False,0,INR,NSE,True,Green
PRC-SBIN-20240111,INE001A01036,SBIN,State Bank of India,2024-01-11,793.27,817.45,782.51,800.3,,Bloomberg,False,0,INR,NSE,True,Green
PRC-SBIN-20240112,INE001A01036,SBIN,State Bank of India,2024-01-12,809.33,809.76,790.11,808.68,1015729.0,NSE Feed,False,0,INR,NSE,True,Green
PRC-SBIN-20240115,INE001A01036,SBIN,State Bank of India,2024-01-15,810.62,822.52,809.13,813.45,3589406.0,NSE Feed,True,5,INR,NSE,True,Amber
PRC-SBIN-20240118,INE001A01036,SBIN,State Bank of India,2024-01-18,821.52,843.87,807.93,824.38,3523705.0,Refinitiv,False,0,INR,NSE,True,Green
PRC-SBIN-20240119,INE001A01036,SBIN,State Bank of India,2024-01-19,824.43,841.43,814.53,832.23,1358821.0,Refinitiv,False,0,INR,NSE,True,Green
PRC-SBIN-20240123,INE001A01036,SBIN,State Bank of India,2024-01-23,845.51,865.13,832.86,845.33,4977862.0,Refinitiv,False,0,INR,NSE,True,Green
PRC-SBIN-20240124,INE001A01036,SBIN,State Bank of India,2024-01-24,830.71,856.82,822.98,838.55,758044.0,NSE Feed,False,0,INR,NSE,False,Green
PRC-SBIN-20240125,INE001A01036,SBIN,State Bank of India,2024-01-25,863.63,871.29,848.29,855.12,4621186.0,Refinitiv,False,0,INR,NSE,True,Green
PRC-SBIN-20240126,INE001A01036,SBIN,State Bank of India,2024-01-26,859.49,874.61,845.31,857.65,2758680.0,Bloomberg,False,0,INR,NSE,True,Green
PRC-SBIN-20240131,INE001A01036,SBIN,State Bank of India,2024-01-31,881.32,905.55,883.75,884.35,2036851.0,Bloomberg,False,0,INR,NSE,True,Green
PRC-SBIN-20240206,INE001A01036,SBIN,State Bank of India,2024-02-06,874.24,900.35,859.71,875.21,768488.0,Bloomberg,False,0,INR,NSE,True,Green
PRC-SBIN-20240209,INE001A01036,SBIN,State Bank of India,2024-02-09,897.71,904.2,892.24,898.0,2027394.0,Refinitiv,False,0,INR,NSE,True,Green
PRC-SBIN-20240212,INE001A01036,SBIN,State Bank of India,2024-02-12,896.07,925.23,891.86,900.66,1258803.0,Refinitiv,False,0,INR,NSE,True,Green
PRC-SBIN-20240229,INE001A01036,SBIN,State Bank of India,2024-02-29,884.4,903.13,891.41,891.86,4931936.0,Bloomberg,False,0,INR,NSE,True,Green
PRC-SBIN-20240318,INE001A01036,SBIN,State Bank of India,2024-03-18,892.05,885.8,862.03,885.39,2309359.0,Refinitiv,False,0,INR,NSE,True,Green
PRC-SBIN-20240321,INE001A01036,SBIN,State Bank of India,2024-03-21,887.64,903.18,855.33,881.13,1500357.0,NSE Feed,False,0,INR,NSE,True,Green
PRC-SBIN-20240327,INE001A01036,SBIN,State Bank of India,2024-03-27,893.91,896.17,870.84,886.74,4771957.0,NSE Feed,False,0,INR,NSE,True,Green
PRC-SBIN-20240328,INE001A01036,SBIN,State Bank of India,2024-03-28,900.81,909.55,883.41,893.69,479481.0,NSE Feed,False,0,INR,NSE,True,Green
PRC-SBIN-20240403,INE001A01036,SBIN,State Bank of India,2024-04-03,884.39,897.96,881.61,886.0,2526749.0,Bloomberg,False,0,INR,NSE,True,Green
PRC-SBIN-20240410,INE001A01036,SBIN,State Bank of India,2024-04-10,887.27,907.47,872.64,885.68,1377219.0,NSE Feed,False,0,INR,NSE,True,Green
PRC-SBIN-20240425,INE001A01036,SBIN,State Bank of India,2024-04-25,911.93,926.17,900.67,914.14,2442934.0,NSE Feed,False,0,INR,NSE,True,Green
PRC-SBIN-20240507,INE001A01036,SBIN,State Bank of India,2024-05-07,945.28,954.14,933.44,937.83,3679331.0,Bloomberg,True,10,INR,NSE,True,Red
PRC-SBIN-20240510,INE001A01036,SBIN,State Bank of India,2024-05-10,937.23,967.02,936.45,943.97,1867317.0,Bloomberg,False,0,INR,NSE,True,Green
PRC-SBIN-20240527,INE001A01036,SBIN,State Bank of India,2024-05-27,936.94,952.57,919.53,944.5,2397207.0,Bloomberg,False,0,INR,NSE,True,Green
PRC-SBIN-20240529,INE001A01036,SBIN,State Bank of India,2024-05-29,954.11,974.27,939.21,946.2,2043427.0,Refinitiv,False,0,INR,NSE,True,Green
PRC-SBIN-20240603,INE001A01036,SBIN,State Bank of India,2024-06-03,955.08,959.75,943.41,954.91,433405.0,Refinitiv,False,0,INR,NSE,True,Green
PRC-SBIN-20240607,INE001A01036,SBIN,State Bank of India,2024-06-07,946.32,950.69,920.0,940.26,4891280.0,Bloomberg,False,0,INR,NSE,True,Green
PRC-SBIN-20240613,INE001A01036,SBIN,State Bank of India,2024-06-13,932.79,939.71,928.38,936.63,1106134.0,Bloomberg,False,0,INR,NSE,True,Green
PRC-SBIN-20240617,INE001A01036,SBIN,State Bank of India,2024-06-17,906.56,920.82,904.11,913.19,3067228.0,NSE Feed,False,0,INR,NSE,True,Green
PRC-SBIN-20240618,INE001A01036,SBIN,State Bank of India,2024-06-18,918.79,926.27,908.48,918.66,4402048.0,Refinitiv,True,4,INR,NSE,True,Amber
PRC-SBIN-20240626,INE001A01036,SBIN,State Bank of India,2024-06-26,935.46,939.64,925.69,927.58,4472954.0,Bloomberg,False,0,INR,NSE,True,Green
PRC-SBIN-20240627,INE001A01036,SBIN,State Bank of India,2024-06-27,923.17,947.07,910.56,920.85,2162873.0,NSE Feed,False,0,INR,NSE,True,Green
PRC-SBIN-20240704,INE001A01036,SBIN,State Bank of India,2024-07-04,936.86,955.89,928.02,942.59,1669549.0,Refinitiv,False,0,INR,NSE,True,Green
PRC-SBIN-20240705,INE001A01036,SBIN,State Bank of India,2024-07-05,917.65,939.59,917.58,925.26,1896748.0,NSE Feed,False,0,INR,NSE,True,Green
PRC-SBIN-20240708,INE001A01036,SBIN,State Bank of India,2024-07-08,908.74,905.99,896.47,904.94,3290105.0,Refinitiv,False,0,INR,NSE,True,Green
PRC-SBIN-20240710,INE001A01036,SBIN,State Bank of India,2024-07-10,910.84,912.89,888.92,907.99,2045262.0,Bloomberg,False,0,INR,NSE,True,Green
PRC-SBIN-20240711,INE001A01036,SBIN,State Bank of India,2024-07-11,924.05,937.28,902.75,922.25,1936522.0,NSE Feed,False,0,INR,NSE,False,Green
PRC-SBIN-20240715,INE001A01036,SBIN,State Bank of India,2024-07-15,944.02,958.23,924.19,945.54,3664028.0,NSE Feed,False,0,INR,NSE,True,Green
PRC-SBIN-20240717,INE001A01036,SBIN,State Bank of India,2024-07-17,936.17,950.25,914.47,939.03,4157894.0,Bloomberg,False,0,INR,NSE,True,Green
PRC-SBIN-20240718,INE001A01036,SBIN,State Bank of India,2024-07-18,954.37,979.7,948.01,954.23,610054.0,Refinitiv,True,6,INR,NSE,True,Red
PRC-SBIN-20240724,INE001A01036,SBIN,State Bank of India,2024-07-24,951.6,966.32,936.47,953.68,558297.0,Bloomberg,False,0,INR,NSE,True,Green
PRC-SBIN-20240730,INE001A01036,SBIN,State Bank of India,2024-07-30,942.56,963.98,928.99,951.21,1496998.0,Refinitiv,False,0,INR,NSE,True,Green
PRC-SBIN-20240801,INE001A01036,SBIN,State Bank of India,2024-08-01,966.0,973.35,952.39,963.81,267100.0,Refinitiv,False,0,INR,NSE,True,Green
PRC-SBIN-20240806,INE001A01036,SBIN,State Bank of India,2024-08-06,970.0,983.54,966.41,973.25,632381.0,Refinitiv,False,0,INR,NSE,True,Green
PRC-SBIN-20240807,INE001A01036,SBIN,State Bank of India,2024-08-07,959.45,974.13,933.0,950.23,2023796.0,Bloomberg,False,0,INR,NSE,True,Green
PRC-SBIN-20240816,INE001A01036,SBIN,State Bank of India,2024-08-16,965.75,992.65,969.53,971.28,402618.0,NSE Feed,False,0,INR,NSE,True,Green
PRC-SBIN-20240828,INE001A01036,SBIN,State Bank of India,2024-08-28,997.16,992.64,970.06,991.39,303376.0,NSE Feed,False,0,INR,NSE,True,Green
PRC-SBIN-20240830,INE001A01036,SBIN,State Bank of India,2024-08-30,988.23,993.22,964.43,982.08,2364912.0,NSE Feed,True,3,INR,NSE,True,Amber
PRC-SBIN-20240905,INE001A01036,SBIN,State Bank of India,2024-09-05,992.51,988.51,980.29,987.91,4644091.0,Refinitiv,False,0,INR,NSE,False,Green
PRC-SBIN-20240912,INE001A01036,SBIN,State Bank of India,2024-09-12,993.07,1020.06,991.03,995.23,2815616.0,Bloomberg,False,0,INR,NSE,True,Green
PRC-SBIN-20240916,INE001A01036,SBIN,State Bank of India,2024-09-16,993.18,1007.05,988.82,,,Bloomberg,False,0,INR,NSE,True,Green
PRC-SBIN-20240923,INE001A01036,SBIN,State Bank of India,2024-09-23,989.02,999.16,969.61,990.88,4572838.0,Refinitiv,False,0,INR,NSE,True,Green
PRC-SBIN-20240927,INE001A01036,SBIN,State Bank of India,2024-09-27,978.81,991.86,967.55,,,NSE Feed,False,0,INR,NSE,True,Green
PRC-SBIN-20240930,INE001A01036,SBIN,State Bank of India,2024-09-30,979.48,994.55,954.31,980.52,2705584.0,Bloomberg,True,5,INR,NSE,True,Amber
PRC-SBIN-20241001,INE001A01036,SBIN,State Bank of India,2024-10-01,998.98,1003.98,996.03,997.77,2196892.0,NSE Feed,False,0,INR,NSE,True,Green
PRC-SBIN-20241003,INE001A01036,SBIN,State Bank of India,2024-10-03,1010.39,1023.0,982.74,1005.9,4239088.0,Bloomberg,False,0,INR,NSE,True,Green
PRC-SBIN-20241009,INE001A01036,SBIN,State Bank of India,2024-10-09,991.04,1020.99,988.27,1000.31,146739.0,Bloomberg,False,0,INR,NSE,True,Green
PRC-SBIN-20241030,INE001A01036,SBIN,State Bank of India,2024-10-30,1012.81,1021.39,1001.33,1011.89,2799772.0,Bloomberg,False,0,INR,NSE,True,Green
PRC-SBIN-20241031,INE001A01036,SBIN,State Bank of India,2024-10-31,978.2,971.02,942.65,968.65,750154.0,Bloomberg,False,0,INR,NSE,True,Green
PRC-SBIN-20241104,INE001A01036,SBIN,State Bank of India,2024-11-04,977.89,991.18,981.5,,,NSE Feed,False,0,INR,NSE,True,Green
PRC-SBIN-20241106,INE001A01036,SBIN,State Bank of India,2024-11-06,965.45,973.66,952.41,959.63,4689282.0,Bloomberg,False,0,INR,NSE,True,Green
PRC-SBIN-20241111,INE001A01036,SBIN,State Bank of India,2024-11-11,950.49,980.81,945.16,954.42,4482880.0,Bloomberg,False,0,INR,NSE,True,Green
PRC-SBIN-20241113,INE001A01036,SBIN,State Bank of India,2024-11-13,931.66,953.12,915.99,938.39,3214298.0,Refinitiv,False,0,INR,NSE,True,Green
PRC-SBIN-20241120,INE001A01036,SBIN,State Bank of India,2024-11-20,917.04,940.78,920.06,920.16,1235307.0,NSE Feed,False,0,INR,NSE,True,Green
PRC-SBIN-20241126,INE001A01036,SBIN,State Bank of India,2024-11-26,930.18,949.4,936.0,936.18,146996.0,Bloomberg,True,8,INR,NSE,True,Red
PRC-SBIN-20241127,INE001A01036,SBIN,State Bank of India,2024-11-27,928.85,932.26,919.16,929.62,1412423.0,NSE Feed,False,0,INR,NSE,True,Green
PRC-SBIN-20241128,INE001A01036,SBIN,State Bank of India,2024-11-28,936.86,960.46,914.11,934.45,3674936.0,Refinitiv,False,0,INR,NSE,True,Green
PRC-SBIN-20241129,INE001A01036,SBIN,State Bank of India,2024-11-29,941.9,949.51,923.75,933.79,1799432.0,NSE Feed,False,0,INR,NSE,True,Green
PRC-SBIN-20241209,INE001A01036,SBIN,State Bank of India,2024-12-09,934.42,956.38,915.83,940.47,4481519.0,Refinitiv,False,0,INR,NSE,True,Green
PRC-SBIN-20241219,INE001A01036,SBIN,State Bank of India,2024-12-19,948.21,958.64,940.61,941.56,4071224.0,NSE Feed,False,0,INR,NSE,True,Green
PRC-SBIN-20241223,INE001A01036,SBIN,State Bank of India,2024-12-23,915.89,945.69,899.79,923.44,1482596.0,Bloomberg,False,0,INR,NSE,True,Green
PRC-SBIN-20250106,INE001A01036,SBIN,State Bank of India,2025-01-06,928.84,951.62,921.48,937.24,4056814.0,Bloomberg,False,0,INR,NSE,True,Green
PRC-SBIN-20250107,INE001A01036,SBIN,State Bank of India,2025-01-07,928.31,951.89,922.1,930.29,3077885.0,Bloomberg,False,0,INR,NSE,True,Green
PRC-SBIN-20250115,INE001A01036,SBIN,State Bank of India,2025-01-15,916.85,934.34,904.04,908.57,1298597.0,Bloomberg,True,5,INR,NSE,True,Amber
PRC-SBIN-20250116,INE001A01036,SBIN,State Bank of India,2025-01-16,906.09,917.85,887.45,902.74,3020749.0,NSE Feed,False,0,INR,NSE,True,Green
PRC-SBIN-20250122,INE001A01036,SBIN,State Bank of India,2025-01-22,926.2,943.23,901.29,923.06,4795892.0,NSE Feed,False,0,INR,NSE,True,Green
PRC-SBIN-20250130,INE001A01036,SBIN,State Bank of India,2025-01-30,925.68,947.23,921.54,934.83,147098.0,Refinitiv,False,0,INR,NSE,True,Green
PRC-SBIN-20250206,INE001A01036,SBIN,State Bank of India,2025-02-06,925.36,955.65,918.97,929.94,381254.0,Refinitiv,False,0,INR,NSE,True,Green
PRC-SBIN-20250210,INE001A01036,SBIN,State Bank of India,2025-02-10,920.89,926.66,913.2,925.07,355235.0,Refinitiv,True,6,INR,NSE,False,Red
PRC-SBIN-20250213,INE001A01036,SBIN,State Bank of India,2025-02-13,920.43,933.68,917.15,920.61,4676718.0,NSE Feed,False,0,INR,NSE,True,Green
PRC-SBIN-20250225,INE001A01036,SBIN,State Bank of India,2025-02-25,942.7,970.25,945.61,,,NSE Feed,False,0,INR,NSE,True,Green
PRC-SBIN-20250226,INE001A01036,SBIN,State Bank of India,2025-02-26,953.64,975.08,935.08,954.73,4664103.0,Bloomberg,False,0,INR,NSE,False,Green
PRC-SBIN-20250311,INE001A01036,SBIN,State Bank of India,2025-03-11,951.6,985.02,956.51,960.88,2754829.0,Refinitiv,False,0,INR,NSE,True,Green
PRC-SBIN-20250312,INE001A01036,SBIN,State Bank of India,2025-03-12,973.12,976.15,965.91,975.73,3592837.0,Refinitiv,False,0,INR,NSE,True,Green
PRC-SBIN-20250317,INE001A01036,SBIN,State Bank of India,2025-03-17,979.26,1000.64,952.32,979.23,3819499.0,NSE Feed,False,0,INR,NSE,True,Green
PRC-SBIN-20250321,INE001A01036,SBIN,State Bank of India,2025-03-21,969.04,997.28,970.68,975.42,127048.0,Bloomberg,False,0,INR,NSE,True,Green
PRC-SBIN-20250407,INE001A01036,SBIN,State Bank of India,2025-04-07,973.88,992.87,959.89,972.55,3983970.0,NSE Feed,False,0,INR,NSE,True,Green
PRC-SBIN-20250409,INE001A01036,SBIN,State Bank of India,2025-04-09,965.4,988.74,970.51,971.51,1520491.0,NSE Feed,False,0,INR,NSE,True,Green
PRC-SBIN-20250414,INE001A01036,SBIN,State Bank of India,2025-04-14,975.32,978.15,966.23,970.96,1702946.0,Refinitiv,False,0,INR,NSE,True,Green
PRC-SBIN-20250418,INE001A01036,SBIN,State Bank of India,2025-04-18,975.24,985.7,961.41,981.56,1995493.0,NSE Feed,True,6,INR,NSE,True,Red
PRC-SBIN-20250422,INE001A01036,SBIN,State Bank of India,2025-04-22,977.6,995.28,955.58,982.33,3079240.0,Refinitiv,False,0,INR,NSE,True,Green
PRC-SBIN-20250424,INE001A01036,SBIN,State Bank of India,2025-04-24,999.67,1013.59,968.41,993.12,3335324.0,NSE Feed,False,0,INR,NSE,True,Green
PRC-SBIN-20250505,INE001A01036,SBIN,State Bank of India,2025-05-05,988.88,1016.05,985.86,991.92,1840191.0,Bloomberg,False,0,INR,NSE,True,Green
PRC-SBIN-20250506,INE001A01036,SBIN,State Bank of India,2025-05-06,998.93,995.79,986.34,993.09,2266054.0,NSE Feed,False,0,INR,NSE,True,Green
PRC-SBIN-20250508,INE001A01036,SBIN,State Bank of India,2025-05-08,966.37,968.71,938.46,963.32,,Refinitiv,False,0,INR,NSE,True,Green
PRC-SBIN-20250515,INE001A01036,SBIN,State Bank of India,2025-05-15,984.4,986.01,950.33,976.56,3110538.0,NSE Feed,False,0,INR,NSE,True,Green
PRC-SBIN-20250516,INE001A01036,SBIN,State Bank of India,2025-05-16,989.55,987.15,962.73,981.64,1465209.0,Bloomberg,False,0,INR,NSE,True,Green
PRC-ONGC-20240101,INE066A01021,ONGC,Oil & Natural Gas Corp,2024-01-01,275.42,281.56,271.13,274.04,1258298.0,Bloomberg,False,0,INR,NSE,True,Green
PRC-ONGC-20240103,INE066A01021,ONGC,Oil & Natural Gas Corp,2024-01-03,261.3,267.28,257.62,262.14,2490452.0,Bloomberg,False,0,INR,NSE,True,Green
PRC-ONGC-20240116,INE066A01021,ONGC,Oil & Natural Gas Corp,2024-01-16,268.62,273.58,266.43,270.35,992804.0,Bloomberg,True,8,INR,NSE,True,Red
PRC-ONGC-20240118,INE066A01021,ONGC,Oil & Natural Gas Corp,2024-01-18,270.62,273.06,268.22,269.78,1449590.0,Bloomberg,False,0,INR,NSE,True,Green
PRC-ONGC-20240119,INE066A01021,ONGC,Oil & Natural Gas Corp,2024-01-19,271.59,279.65,271.55,274.27,3643826.0,NSE Feed,False,0,INR,NSE,True,Green
PRC-ONGC-20240129,INE066A01021,ONGC,Oil & Natural Gas Corp,2024-01-29,270.55,276.49,265.54,269.99,3227485.0,Bloomberg,False,0,INR,NSE,True,Green
PRC-ONGC-20240207,INE066A01021,ONGC,Oil & Natural Gas Corp,2024-02-07,270.35,273.93,267.76,272.47,3316794.0,Refinitiv,False,0,INR,NSE,True,Green
PRC-ONGC-20240220,INE066A01021,ONGC,Oil & Natural Gas Corp,2024-02-20,269.28,270.24,264.26,,,Refinitiv,False,0,INR,NSE,True,Green
PRC-ONGC-20240227,INE066A01021,ONGC,Oil & Natural Gas Corp,2024-02-27,263.21,272.57,261.35,265.66,520047.0,Refinitiv,True,6,INR,NSE,True,Red
PRC-ONGC-20240305,INE066A01021,ONGC,Oil & Natural Gas Corp,2024-03-05,272.17,280.0,269.53,273.28,1599280.0,Bloomberg,False,0,INR,NSE,True,Green
PRC-ONGC-20240308,INE066A01021,ONGC,Oil & Natural Gas Corp,2024-03-08,273.24,277.37,267.25,,,NSE Feed,False,0,INR,NSE,True,Green
PRC-ONGC-20240312,INE066A01021,ONGC,Oil & Natural Gas Corp,2024-03-12,273.58,274.42,266.37,273.39,4239361.0,Bloomberg,False,0,INR,NSE,True,Green
PRC-ONGC-20240318,INE066A01021,ONGC,Oil & Natural Gas Corp,2024-03-18,277.61,284.59,276.16,276.96,4491929.0,Refinitiv,False,0,INR,NSE,True,Green
PRC-ONGC-20240401,INE066A01021,ONGC,Oil & Natural Gas Corp,2024-04-01,277.05,287.19,275.99,279.02,948278.0,Bloomberg,False,0,INR,NSE,True,Green
PRC-ONGC-20240402,INE066A01021,ONGC,Oil & Natural Gas Corp,2024-04-02,280.41,282.18,274.62,279.65,1642919.0,Refinitiv,False,0,INR,NSE,True,Green
PRC-ONGC-20240404,INE066A01021,ONGC,Oil & Natural Gas Corp,2024-04-04,283.07,284.83,273.72,281.18,1707623.0,Refinitiv,False,0,INR,NSE,True,Green
PRC-ONGC-20240409,INE066A01021,ONGC,Oil & Natural Gas Corp,2024-04-09,293.38,293.44,289.56,291.31,3239322.0,Refinitiv,False,0,INR,NSE,True,Green
PRC-ONGC-20240410,INE066A01021,ONGC,Oil & Natural Gas Corp,2024-04-10,292.5,297.86,284.75,291.06,483713.0,Refinitiv,False,0,INR,NSE,True,Green
PRC-ONGC-20240415,INE066A01021,ONGC,Oil & Natural Gas Corp,2024-04-15,289.05,293.75,290.03,291.94,1188564.0,Bloomberg,False,0,INR,NSE,True,Green
PRC-ONGC-20240418,INE066A01021,ONGC,Oil & Natural Gas Corp,2024-04-18,295.46,298.51,287.81,296.54,2823016.0,NSE Feed,False,0,INR,NSE,True,Green
PRC-ONGC-20240423,INE066A01021,ONGC,Oil & Natural Gas Corp,2024-04-23,303.43,306.78,298.16,301.46,2857771.0,Refinitiv,False,0,INR,NSE,True,Green
PRC-ONGC-20240425,INE066A01021,ONGC,Oil & Natural Gas Corp,2024-04-25,305.72,314.4,299.02,306.83,4285702.0,NSE Feed,True,7,INR,NSE,True,Red
PRC-ONGC-20240426,INE066A01021,ONGC,Oil & Natural Gas Corp,2024-04-26,309.16,315.91,305.78,309.77,759416.0,Refinitiv,False,0,INR,NSE,True,Green
PRC-ONGC-20240429,INE066A01021,ONGC,Oil & Natural Gas Corp,2024-04-29,305.97,309.29,298.1,304.46,2745247.0,Bloomberg,False,0,INR,NSE,True,Green
PRC-ONGC-20240502,INE066A01021,ONGC,Oil & Natural Gas Corp,2024-05-02,309.84,315.21,306.6,,,NSE Feed,False,0,INR,NSE,True,Green
PRC-ONGC-20240507,INE066A01021,ONGC,Oil & Natural Gas Corp,2024-05-07,309.55,310.0,302.3,306.55,3274491.0,Refinitiv,False,0,INR,NSE,False,Green
PRC-ONGC-20240510,INE066A01021,ONGC,Oil & Natural Gas Corp,2024-05-10,306.16,308.97,301.38,307.94,1434774.0,Refinitiv,False,0,INR,NSE,False,Green
PRC-ONGC-20240521,INE066A01021,ONGC,Oil & Natural Gas Corp,2024-05-21,302.74,312.68,297.87,304.46,3146530.0,Refinitiv,False,0,INR,NSE,True,Green
PRC-ONGC-20240522,INE066A01021,ONGC,Oil & Natural Gas Corp,2024-05-22,305.76,307.07,299.93,304.17,3389788.0,NSE Feed,False,0,INR,NSE,True,Green
PRC-ONGC-20240524,INE066A01021,ONGC,Oil & Natural Gas Corp,2024-05-24,307.66,309.79,304.97,305.67,1590040.0,Bloomberg,False,0,INR,NSE,True,Green
PRC-ONGC-20240530,INE066A01021,ONGC,Oil & Natural Gas Corp,2024-05-30,306.92,308.73,306.29,307.14,3315801.0,Refinitiv,False,0,INR,NSE,True,Green
PRC-ONGC-20240606,INE066A01021,ONGC,Oil & Natural Gas Corp,2024-06-06,309.93,314.82,301.1,309.08,4322500.0,NSE Feed,False,0,INR,NSE,True,Green
PRC-ONGC-20240614,INE066A01021,ONGC,Oil & Natural Gas Corp,2024-06-14,315.46,318.94,312.47,316.56,4058697.0,Refinitiv,False,0,INR,NSE,True,Green
PRC-ONGC-20240617,INE066A01021,ONGC,Oil & Natural Gas Corp,2024-06-17,321.16,324.97,314.44,318.72,1719266.0,NSE Feed,False,0,INR,NSE,True,Green
PRC-ONGC-20240621,INE066A01021,ONGC,Oil & Natural Gas Corp,2024-06-21,317.37,324.34,309.93,317.55,1212749.0,Bloomberg,False,0,INR,NSE,True,Green
PRC-ONGC-20240624,INE066A01021,ONGC,Oil & Natural Gas Corp,2024-06-24,321.88,328.75,316.77,322.14,,NSE Feed,False,0,INR,NSE,True,Green
PRC-ONGC-20240628,INE066A01021,ONGC,Oil & Natural Gas Corp,2024-06-28,325.34,333.83,321.31,327.89,1436024.0,NSE Feed,False,0,INR,NSE,True,Green
